client_id,signup_date,industry,plan_type,contract_length_months,monthly_revenue,onboarding_days,support_tickets_90d,avg_logins_per_week,days_since_last_login,late_payments_count,nps_score,churned
CLT-3037,2025-04-08,Healthcare,Basic,12,324.79,11,3,4.9,0,0,-15.0,1
CLT-3038,2023-04-02,eCommerce,Pro,12,1179.29,15,6,2.0,15,2,50.0,0
CLT-3039,2024-01-03,Finance,Pro,12,1241.16,2,7,5.9,23,4,57.0,0
CLT-3040,2025-06-09,Real Estate,Basic,12,347.08,14,5,5.2,16,2,45.0,0
CLT-3041,2023-12-17,Logistics,Pro,6,834.55,14,4,1.4,3,2,39.0,0
CLT-3042,2024-08-15,eCommerce,Pro,12,819.68,28,3,4.5,1,2,50.0,0
CLT-3043,2023-05-25,eCommerce,Enterprise,12,2959.17,1,0,4.9,2,1,48.0,0
CLT-3044,2024-10-17,Education,Enterprise,12,2315.1,12,3,5.8,5,0,10.0,0
CLT-3045,2023-09-06,Real Estate,Basic,24,339.56,24,4,6.0,14,1,36.0,0
CLT-3046,2024-05-29,eCommerce,Basic,24,390.27,12,3,2.8,28,1,23.0,1
CLT-3047,2025-03-02,Education,Pro,6,930.5,13,4,7.3,27,2,23.0,1
CLT-3048,2024-08-17,Healthcare,Basic,12,308.12,7,3,6.6,10,0,59.0,0
CLT-3049,2024-03-02,Logistics,Basic,12,246.51,7,4,2.8,2,0,69.0,0
CLT-3050,2023-06-21,Healthcare,Enterprise,12,2381.13,1,2,1.6,6,0,-29.0,0
CLT-3051,2023-11-04,Real Estate,Basic,12,365.67,9,4,3.1,16,2,24.0,0
CLT-3052,2025-02-03,Education,Basic,24,304.87,6,2,0.6,2,2,22.0,1
CLT-3053,2023-07-14,Finance,Pro,12,805.48,15,2,5.6,15,1,59.0,0
CLT-3054,2024-08-13,eCommerce,Basic,12,259.04,8,2,8.6,18,1,-6.0,0
CLT-3055,2024-03-12,Logistics,Basic,1,257.11,10,4,9.3,18,0,-45.0,1
CLT-3056,2023-10-16,Finance,Enterprise,12,2988.7,10,0,1.7,6,0,51.0,0
CLT-3057,2024-10-06,Logistics,Basic,24,350.27,14,7,7.4,15,0,54.0,1
CLT-3058,2023-11-22,eCommerce,Basic,12,333.33,10,8,5.3,7,1,-15.0,0
CLT-3059,2023-09-16,eCommerce,Basic,1,330.06,6,3,0.0,42,2,27.0,1
CLT-3060,2024-04-21,eCommerce,Enterprise,24,2229.71,15,4,4.0,17,1,68.0,0
CLT-3061,2024-11-12,SaaS,Basic,12,330.11,23,1,3.7,5,1,3.0,0
CLT-3062,2025-02-16,Education,Pro,12,752.37,15,3,8.6,22,0,33.0,0
CLT-3063,2024-07-20,Finance,Basic,1,406.65,9,2,2.4,18,0,43.0,1
CLT-3064,2024-08-18,Real Estate,Basic,12,250.44,13,1,6.7,8,1,-6.0,1
CLT-3065,2024-12-09,Logistics,pro,1,2635.3,1,4,4.7,14,0,16.0,0
CLT-3066,2023-08-31,Education,Pro,6,720.31,13,3,0.7,4,0,-12.0,0
CLT-3067,2023-08-14,Healthcare,Enterprise,12,3179.23,11,7,3.3,23,1,26.0,0
CLT-3068,2024-03-11,Real Estate,Basic,24,269.91,7,2,9.6,13,0,10.0,0
CLT-3069,2024-07-21,Logistics,Pro,6,1219.45,8,2,4.5,3,0,35.0,0
CLT-3070,2024-08-04,Healthcare,Enterprise,24,2065.97,11,4,7.7,13,2,46.0,0
CLT-3071,2023-05-19,SaaS,Basic,24,387.74,22,4,7.6,7,1,65.0,0
CLT-3072,2024-12-03,Real Estate,Basic,1,358.19,23,3,3.7,24,2,88.0,1
CLT-3073,2023-11-24,Education,Enterprise,6,2374.6,7,3,1.1,7,1,35.0,0
CLT-3074,2025-02-28,SaaS,Basic,12,276.44,10,4,1.5,7,2,22.0,0
CLT-3075,2024-10-13,eCommerce,Pro,12,913.15,10,5,9.4,26,1,21.0,0
CLT-3076,2025-06-03,eCommerce,Enterprise,6,3242.6,20,2,5.5,2,1,6.0,0
CLT-3077,2024-07-22,Education,Basic,12,395.15,15,3,0.0,18,1,41.0,0
CLT-3078,2024-04-19,Real Estate,Basic,12,271.55,15,3,7.5,31,2,18.0,1
CLT-3079,2023-06-19,Real Estate,pro,12,303.62,18,7,0.0,8,1,43.0,1
CLT-3080,2023-12-25,Logistics,Basic,12,282.75,9,5,2.5,15,0,7.0,0
CLT-3081,2025-02-11,eCommerce,Basic,1,262.08,25,9,5.2,1,0,18.0,0
CLT-3082,2023-12-10,Logistics,Pro,6,1069.08,14,4,12.6,18,1,41.0,0
CLT-3083,2023-02-18,SaaS,Basic,1,302.26,7,2,7.4,7,1,27.0,0
CLT-3084,2023-08-09,SaaS,Pro,24,841.71,12,1,,35,3,-18.0,1
CLT-3085,2024-06-19,Education,Basic,24,395.88,24,2,5.1,16,1,30.0,0
CLT-3086,2024-07-20,Logistics,Basic,12,374.7,11,1,7.8,13,1,10.0,1
CLT-3087,2025-06-04,eCommerce,Basic,1,379.28,22,0,9.3,34,0,60.0,0
CLT-3088,2025-04-20,Real Estate,Pro,12,741.17,9,4,4.3,10,1,54.0,1
CLT-3089,2024-04-23,SaaS,Basic,6,404.72,8,3,4.3,10,1,-27.0,0
CLT-3090,2024-05-14,Logistics,Basic,6,343.45,19,2,2.5,12,1,50.0,0
CLT-3091,2024-12-21,Education,Enterprise,6,2755.7,7,4,7.0,5,0,40.0,0
CLT-3092,2023-02-13,eCommerce,Pro,12,725.72,21,5,8.1,3,3,-7.0,0
CLT-3093,2024-06-19,Healthcare,Basic,1,401.58,17,4,0.0,9,1,52.0,0
CLT-3094,2024-03-02,eCommerce,Enterprise,12,2815.84,7,4,3.8,6,3,-2.0,0
CLT-3095,2024-12-05,Healthcare,Basic,24,388.53,13,1,1.4,0,0,59.0,0
CLT-3096,2024-12-21,eCommerce,Basic,12,357.99,10,3,5.5,13,3,14.0,0
CLT-3097,2024-08-13,eCommerce,Basic,1,383.4,17,2,1.3,2,2,-8.0,0
CLT-3098,2024-08-14,Real Estate,Basic,24,364.73,29,4,1.0,8,0,83.0,1
CLT-3099,2024-09-14,Finance,Basic,12,405.77,11,4,8.4,21,3,-9.0,0
CLT-3100,2024-06-06,Education,Pro,12,841.76,18,5,4.5,21,0,10.0,1
CLT-3101,2023-07-25,Healthcare,Basic,12,276.38,14,5,4.8,5,0,15.0,0
CLT-3102,2023-09-14,Finance,Pro,24,1104.77,14,0,6.3,3,0,19.0,0
CLT-3103,2024-10-29,eCommerce,Enterprise,12,2752.09,13,2,7.9,6,4,47.0,1
CLT-3104,2024-07-10,Finance,Pro,12,1043.55,7,2,3.7,17,2,31.0,1
CLT-3105,2023-08-03,Healthcare,Pro,12,1102.61,17,4,3.8,3,1,55.0,0
CLT-3106,2025-03-01,Real Estate,Pro,1,1015.61,12,3,3.8,4,0,39.0,0
CLT-3107,2025-06-01,eCommerce,Enterprise,12,3181.54,7,3,8.2,3,1,-12.0,0
CLT-3108,2024-07-17,Education,Basic,1,297.4,22,1,4.8,21,1,44.0,0
CLT-3109,2023-07-25,Healthcare,Basic,6,394.62,15,3,4.1,1,1,36.0,0
CLT-3110,2025-04-24,Finance,Pro,6,778.15,12,3,6.2,2,3,14.0,0
CLT-3111,2023-08-02,SaaS,Pro,6,1062.36,25,4,10.5,11,0,82.0,1
CLT-3112,2024-01-25,Real Estate,Basic,12,400.22,1,2,5.2,21,1,45.0,0
CLT-3113,2025-02-11,eCommerce,Pro,12,856.45,24,4,4.2,28,1,54.0,0
CLT-3114,2024-04-13,Finance,Basic,6,298.83,7,2,10.8,2,2,54.0,0
CLT-3115,2023-08-07,Healthcare,Enterprise,6,2458.16,16,2,9.0,4,2,19.0,0
CLT-3116,2023-03-14,Logistics,Basic,24,341.57,9,5,8.6,39,2,46.0,1
CLT-3117,2023-11-21,Finance,Basic,24,314.32,7,3,3.5,2,3,38.0,1
CLT-3118,2024-08-27,Real Estate,Basic,12,259.43,25,3,3.2,60,1,16.0,1
CLT-3119,2024-10-05,SaaS,Basic,6,400.43,29,1,0.0,3,1,-1.0,1
CLT-3120,2023-07-20,eCommerce,Basic,1,276.84,12,3,7.9,23,4,31.0,0
CLT-3121,2023-05-23,eCommerce,Basic,1,336.13,17,4,5.2,17,0,45.0,0
CLT-3122,2024-09-23,Finance,Basic,6,347.06,14,5,0.0,28,1,30.0,1
CLT-3123,2023-05-24,Finance,Basic,24,247.34,28,4,8.6,6,0,25.0,0
CLT-3124,2023-02-27,Real Estate,Basic,12,257.23,1,2,4.0,2,2,31.0,1
CLT-3125,2024-03-13,Finance,Basic,6,414.9,17,2,4.4,32,0,23.0,0
CLT-3126,2024-05-28,eCommerce,Basic,24,359.61,8,3,0.5,0,1,69.0,0
CLT-3127,2023-08-08,Logistics,Basic,12,246.04,1,3,6.5,1,2,37.0,1
CLT-3128,2023-07-10,Healthcare,Basic,6,382.96,11,6,6.5,4,1,18.0,0
CLT-3129,2023-08-01,eCommerce,Basic,12,331.54,29,2,4.9,17,1,-15.0,0
CLT-3130,2023-11-05,eCommerce,Basic,6,253.54,9,5,3.7,6,2,25.0,0
CLT-3131,2023-01-09,Healthcare,Pro,24,1087.61,20,0,12.9,8,1,16.0,0
CLT-3132,2023-01-11,Healthcare,Enterprise,6,2749.03,24,7,1.4,4,0,15.0,0
CLT-3133,2023-11-30,eCommerce,Enterprise,12,2307.38,14,2,2.8,7,1,54.0,0
CLT-3134,2023-01-18,Healthcare,Pro,6,1193.96,15,1,7.1,4,1,32.0,0
CLT-3135,2023-10-14,SaaS,Pro,24,877.35,1,3,2.0,18,2,-12.0,0
CLT-3136,2024-06-06,Finance,Basic,12,291.22,8,6,1.7,68,2,45.0,1
CLT-3137,2023-01-29,Healthcare,Pro,12,867.3,21,3,8.4,8,2,-10.0,0
CLT-3138,2024-07-10,SaaS,Pro,1,1134.43,14,6,6.8,22,0,47.0,0
CLT-3139,2024-07-13,Logistics,Pro,24,1101.3,17,2,6.5,2,1,18.0,0
CLT-3140,2024-05-31,Finance,Enterprise,12,3354.72,15,3,5.5,11,0,32.0,0
CLT-3141,2024-07-17,Healthcare,Basic,6,281.28,32,5,2.9,1,0,29.0,1
CLT-3142,2024-12-29,Education,Pro,24,1144.64,11,1,4.2,0,1,26.0,0
CLT-3143,2023-03-05,Logistics,Pro,1,1029.44,27,0,4.8,24,1,35.0,0
CLT-3144,2023-06-01,Education,Basic,6,295.56,15,4,7.5,18,1,32.0,1
CLT-3145,2023-10-13,Healthcare,pro,12,2053.18,28,5,6.3,16,0,77.0,0
CLT-3146,2024-09-11,SaaS,Basic,6,387.41,4,7,2.2,15,1,36.0,1
CLT-3147,2025-02-24,Healthcare,Enterprise,12,2361.61,15,3,7.4,9,3,36.0,0
CLT-3148,2025-04-06,Finance,Pro,6,1061.14,11,3,0.0,8,1,12.0,1
CLT-3149,2024-06-07,Education,Basic,1,338.8,15,2,4.0,1,1,40.0,0
CLT-3150,2024-01-05,Education,Pro,1,722.4,24,4,1.6,2,2,4.0,1
CLT-3151,2024-01-06,Finance,Basic,6,418.98,17,4,2.4,7,3,59.0,1
CLT-3152,2023-02-23,Healthcare,Pro,24,1159.74,24,3,10.8,29,1,-7.0,0
CLT-3153,2024-02-23,Healthcare,Pro,12,982.69,9,2,0.6,25,0,9.0,0
CLT-3154,2024-04-06,Finance,Pro,12,1087.38,7,1,2.5,5,3,-11.0,0
CLT-3155,2023-07-07,Logistics,Enterprise,6,2714.89,14,1,6.5,25,2,40.0,0
CLT-3156,2024-11-22,Healthcare,Basic,12,374.03,14,2,3.6,1,2,19.0,0
CLT-3157,2024-12-31,eCommerce,Basic,1,264.18,13,4,5.5,32,1,47.0,1
CLT-3158,2023-09-29,Finance,Basic,6,320.34,6,9,9.3,17,1,6.0,1
CLT-3159,2025-04-02,SaaS,Basic,12,300.4,24,0,7.0,1,3,43.0,0
CLT-3160,2023-04-07,SaaS,Basic,12,322.74,11,1,3.6,16,2,44.0,0
CLT-3161,2025-03-30,Education,Basic,12,321.09,25,3,4.6,13,1,35.0,0
CLT-3162,2024-11-22,SaaS,Basic,24,265.76,14,4,6.6,3,0,31.0,0
CLT-3163,2023-07-21,eCommerce,Basic,12,415.77,19,5,6.9,7,1,33.0,0
CLT-3164,2024-08-08,Finance,Enterprise,6,2023.24,18,4,5.1,13,2,7.0,0
CLT-3165,2023-10-07,Healthcare,Basic,1,241.81,7,5,6.1,1,5,3.0,0
CLT-3166,2024-12-20,Education,Enterprise,6,2560.16,17,5,6.1,3,1,44.0,0
CLT-3167,2023-05-25,Real Estate,Basic,12,351.67,29,4,4.7,13,1,21.0,0
CLT-3168,2023-08-09,SaaS,Basic,24,272.34,16,4,3.2,35,1,41.0,1
CLT-3169,2023-10-04,eCommerce,Pro,24,1007.92,21,2,7.2,6,1,69.0,1
CLT-3170,2023-06-29,Education,Basic,6,370.1,20,6,5.9,2,2,19.0,1
CLT-3171,2023-10-27,SaaS,Basic,12,256.93,16,3,0.0,1,1,15.0,0
CLT-3172,2024-06-26,Logistics,Pro,12,1251.59,15,2,2.5,21,1,22.0,1
CLT-3173,2024-07-23,Healthcare,Basic,12,300.61,18,1,3.6,5,1,31.0,1
CLT-3174,2024-05-13,Healthcare,Basic,12,355.63,20,4,4.4,9,2,45.0,1
CLT-3175,2023-06-20,Finance,Pro,1,779.79,3,1,8.6,7,0,29.0,0
CLT-3176,2023-07-02,Logistics,Basic,1,367.71,16,3,14.6,34,0,82.0,0
CLT-3177,2025-04-07,Logistics,Pro,24,1173.85,13,4,0.0,5,0,,0
CLT-3178,2023-08-15,Healthcare,Basic,12,258.95,11,2,5.9,14,2,50.0,0
CLT-3179,2023-04-03,Healthcare,Enterprise,6,2188.79,24,4,5.2,5,2,29.0,1
CLT-3180,2024-02-13,Logistics,Pro,6,871.77,8,2,4.5,3,2,55.0,0
CLT-3181,2023-01-07,SaaS,Enterprise,6,2017.9,3,1,6.6,11,5,25.0,1
CLT-3182,2023-11-05,eCommerce,Pro,24,1252.47,20,4,5.4,24,0,14.0,0
CLT-3183,2025-02-08,Logistics,Basic,1,347.71,3,4,3.9,1,1,53.0,0
CLT-3184,2023-08-29,Logistics,Pro,1,1048.1,1,2,5.1,5,1,29.0,0
CLT-3185,2024-09-25,SaaS,Basic,12,412.61,21,2,6.7,3,3,36.0,0
CLT-3186,2024-03-16,Education,Pro,12,1169.3,15,3,6.4,7,1,55.0,0
CLT-3187,2023-11-16,Real Estate,Pro,1,1159.69,18,3,5.6,18,0,33.0,0
CLT-3188,2024-08-18,eCommerce,Basic,1,301.11,10,0,3.2,2,3,26.0,0
CLT-3189,2024-06-19,Education,Enterprise,6,2502.3,3,3,13.5,14,1,17.0,0
CLT-3190,2023-10-14,Finance,Basic,6,292.51,5,2,6.1,2,0,57.0,0
CLT-3191,2023-07-21,Healthcare,Pro,1,907.22,12,1,7.3,7,3,21.0,0
CLT-3192,2025-04-05,eCommerce,Pro,6,919.53,4,3,3.5,12,1,29.0,0
CLT-3193,2023-06-01,Healthcare,Basic,12,265.2,16,1,5.6,17,1,37.0,0
CLT-3194,2025-05-13,Logistics,Pro,24,912.21,10,2,5.5,13,1,37.0,0
CLT-3195,2024-02-29,SaaS,Pro,24,961.24,15,3,0.0,18,0,55.0,0
CLT-3196,2025-06-16,Real Estate,Basic,6,295.68,15,0,2.9,4,1,28.0,0
CLT-3197,2023-11-14,SaaS,Pro,6,809.29,17,2,2.8,11,0,64.0,0
CLT-3198,2024-05-23,SaaS,Basic,24,307.21,18,1,3.2,3,2,24.0,0
CLT-3199,2024-07-07,Real Estate,Pro,12,979.69,11,1,1.8,9,0,39.0,0
CLT-3200,2023-11-01,Education,Basic,12,369.73,15,4,5.1,0,3,25.0,0
CLT-3201,2023-07-16,Finance,Enterprise,6,3066.86,16,3,9.2,4,2,82.0,0
CLT-3202,2024-04-13,SaaS,Enterprise,6,2304.04,1,0,5.4,8,1,21.0,0
CLT-3203,2024-08-19,eCommerce,Basic,12,246.6,19,6,1.5,18,0,23.0,0
CLT-3204,2023-08-24,Healthcare,Basic,12,294.68,15,3,1.9,0,0,33.0,0
CLT-3205,2024-11-21,Logistics,Pro,1,804.85,19,1,3.9,9,0,23.0,0
CLT-3206,2024-07-28,Finance,Pro,24,933.73,4,3,0.8,1,1,38.0,0
CLT-3207,2023-05-30,Logistics,Basic,12,416.28,11,3,5.9,7,0,61.0,1
CLT-3208,2025-04-24,Real Estate,Basic,12,272.59,5,2,9.1,35,1,34.0,0
CLT-3209,2023-02-09,SaaS,Basic,6,297.4,20,5,3.3,18,1,35.0,1
CLT-3210,2024-08-11,SaaS,Enterprise,12,3087.67,3,4,5.2,8,4,24.0,1
CLT-3211,2024-01-31,eCommerce,Basic,12,331.65,7,3,3.7,20,4,17.0,1
CLT-3212,2024-08-11,Logistics,Enterprise,1,2065.89,18,0,3.1,18,1,32.0,0
CLT-3213,2024-11-27,Healthcare,Basic,12,269.1,9,2,5.6,5,3,30.0,0
CLT-3214,2024-09-10,eCommerce,Enterprise,12,3402.87,7,4,3.0,3,2,59.0,0
CLT-3215,2024-08-08,Logistics,Basic,12,258.57,21,3,2.6,35,0,6.0,1
CLT-3216,2025-01-26,Education,Basic,6,354.32,22,5,0.1,1,0,66.0,0
CLT-3217,2024-09-23,Real Estate,Enterprise,24,3188.49,20,3,5.2,3,1,26.0,0
CLT-3218,2025-01-02,Finance,Enterprise,12,2398.16,21,3,8.2,4,0,34.0,0
CLT-3219,2023-12-29,Education,Basic,1,370.51,12,1,7.1,16,0,3.0,1
CLT-3220,2023-07-02,Education,Basic,1,270.58,12,9,9.5,8,0,44.0,0
CLT-3221,2023-07-31,Finance,Basic,6,291.26,9,3,3.0,39,2,6.0,1
CLT-3222,2024-07-04,eCommerce,Basic,6,296.13,15,1,7.6,10,2,39.0,0
CLT-3223,2024-04-23,Education,Basic,12,419.36,10,5,1.7,44,1,,1
CLT-3224,2023-03-11,Finance,Enterprise,12,2321.86,11,5,7.1,17,0,22.0,0
CLT-3225,2023-07-03,Finance,Basic,6,263.26,19,3,9.9,10,0,-22.0,0
CLT-3226,2025-05-20,Logistics,Pro,24,1219.87,23,3,6.5,30,2,84.0,1
CLT-3227,2024-10-15,Education,Basic,6,269.15,17,4,10.0,13,0,4.0,0
CLT-3228,2024-11-10,Finance,Basic,12,398.27,28,2,3.2,2,1,37.0,1
CLT-3229,2023-06-27,Education,Pro,24,1071.25,8,7,4.6,13,1,12.0,0
CLT-3230,2023-02-27,Finance,Basic,12,343.84,1,2,2.3,13,0,56.0,0
CLT-3231,2023-09-20,Education,Pro,12,1125.72,20,5,5.1,2,1,21.0,0
CLT-3232,2025-02-10,Healthcare,Basic,12,370.68,8,1,5.8,7,1,11.0,0
CLT-3233,2024-03-31,Education,Enterprise,1,2165.79,12,2,5.1,12,2,45.0,0
CLT-3234,2024-12-07,Healthcare,Pro,1,1259.71,1,5,3.6,11,0,-2.0,0
CLT-3235,2024-03-14,Education,Enterprise,12,3412.83,7,3,3.5,22,2,20.0,0
CLT-3236,2024-03-17,Education,Basic,1,401.39,2,6,6.0,44,0,47.0,0
CLT-3237,2024-06-24,Finance,Basic,6,352.01,11,1,4.5,11,1,68.0,0
CLT-3238,2025-05-13,Logistics,Basic,6,334.1,11,1,1.5,12,0,,0
CLT-3239,2024-01-29,Real Estate,Pro,24,1009.59,15,3,0.0,23,1,15.0,0
CLT-3240,2024-06-20,eCommerce,Basic,24,242.69,24,3,,1,1,39.0,0
CLT-3241,2025-04-07,Logistics,Basic,12,329.9,19,6,0.9,6,0,-20.0,1
CLT-3242,2023-12-02,Real Estate,Basic,12,352.28,1,0,2.5,7,2,64.0,0
CLT-3243,2025-01-25,Real Estate,Basic,6,358.57,19,2,3.7,63,1,5.0,1
CLT-3244,2024-04-26,Logistics,Basic,1,299.79,15,4,4.6,54,3,19.0,0
CLT-3245,2025-03-02,Education,Basic,12,324.83,13,2,3.0,1,1,37.0,0
CLT-3246,2024-02-26,eCommerce,Basic,12,354.54,14,2,11.6,3,0,31.0,0
CLT-3247,2024-07-20,Real Estate,Pro,6,951.28,16,3,1.2,11,1,6.0,0
CLT-3248,2023-10-18,Education,Basic,12,413.18,8,1,8.6,0,3,73.0,0
CLT-3249,2024-07-25,Education,Basic,12,366.98,13,3,4.5,5,1,-34.0,0
CLT-3250,2023-10-21,Education,Pro,6,720.69,23,5,3.0,43,1,2.0,1
CLT-3251,2024-07-02,Education,Pro,6,732.57,8,3,6.8,12,0,14.0,0
CLT-3252,2024-12-10,Education,Basic,12,364.25,6,3,3.6,8,1,6.0,0
CLT-3253,2024-01-27,Finance,Pro,12,942.83,14,4,2.6,12,0,60.0,1
CLT-3254,2024-01-22,Logistics,Enterprise,24,3259.21,5,2,10.4,17,2,-11.0,0
CLT-3255,2023-10-17,eCommerce,Pro,12,813.43,1,1,0.0,12,2,69.0,0
CLT-3256,2024-10-19,Real Estate,Enterprise,12,2020.74,11,0,4.3,4,1,23.0,0
CLT-3257,2024-06-16,Logistics,Pro,12,929.56,26,2,5.6,8,2,-4.0,1
CLT-3258,2024-04-09,SaaS,Basic,1,372.49,14,1,9.2,12,2,-23.0,0
CLT-3259,2023-01-23,Education,Basic,12,414.91,15,6,3.8,5,1,25.0,1
CLT-3260,2023-04-10,Real Estate,Pro,12,1197.17,1,2,13.0,1,3,12.0,0
CLT-3261,2023-01-07,Finance,Enterprise,12,2726.11,18,2,7.3,15,0,36.0,0
CLT-3262,2025-02-04,eCommerce,Basic,1,386.31,15,1,0.0,4,1,19.0,0
CLT-3263,2025-02-05,Finance,Basic,24,252.66,9,2,0.6,1,1,54.0,0
CLT-3264,2023-03-03,Real Estate,Pro,24,1029.03,15,7,5.7,1,2,,0
CLT-3265,2023-02-11,Logistics,Basic,1,406.37,15,3,1.6,21,0,19.0,0
CLT-3266,2024-12-04,Logistics,Pro,6,934.05,6,3,6.6,15,1,,0
CLT-3267,2024-04-17,Logistics,Pro,6,1238.45,17,5,3.6,10,2,36.0,0
CLT-3268,2023-10-06,Finance,Pro,12,839.17,24,2,1.4,22,2,49.0,1
CLT-3269,2024-07-07,eCommerce,Enterprise,12,2158.45,12,1,2.1,19,2,59.0,0
CLT-3270,2023-08-01,Education,Pro,6,1003.37,7,4,7.6,11,2,23.0,0
CLT-3271,2023-06-28,Finance,Pro,12,1209.91,13,6,0.0,3,0,31.0,1
CLT-3272,2023-11-27,eCommerce,Pro,6,888.09,21,1,8.1,52,1,51.0,0
CLT-3273,2025-03-17,eCommerce,Pro,12,1152.09,4,0,8.2,25,3,,1
CLT-3274,2024-11-21,Real Estate,Enterprise,6,2253.8,19,3,4.0,15,1,,1
CLT-3275,2023-06-21,Education,Basic,12,374.2,9,3,0.8,2,2,24.0,0
CLT-3276,2024-05-20,Finance,Pro,12,1020.79,16,4,6.7,5,0,39.0,0
CLT-3277,2025-03-07,Education,Basic,6,271.5,9,2,3.5,0,0,10.0,0
CLT-3278,2025-05-06,Education,Enterprise,12,3077.13,9,1,0.5,35,1,57.0,0
CLT-3279,2024-11-17,Real Estate,Pro,24,1105.43,26,8,10.7,22,2,12.0,0
CLT-3280,2023-04-26,Logistics,Basic,12,332.78,3,5,2.3,1,1,19.0,0
CLT-3281,2023-08-05,eCommerce,Basic,24,280.58,18,2,0.6,17,2,13.0,1
CLT-3282,2023-07-16,Real Estate,Basic,12,263.81,28,7,5.9,12,0,,0
CLT-3283,2023-05-16,eCommerce,Pro,12,1236.92,19,3,4.8,4,4,-22.0,0
CLT-3284,2023-06-07,SaaS,Basic,6,358.05,3,2,9.5,11,2,75.0,0
CLT-3285,2023-10-12,Education,Basic,12,385.66,4,2,3.9,30,2,67.0,1
CLT-3286,2024-05-14,Education,Enterprise,6,3045.46,8,7,3.9,11,1,16.0,0
CLT-3287,2023-12-25,Real Estate,Pro,1,1167.92,15,4,6.0,2,1,56.0,0
CLT-3288,2024-01-14,SaaS,Basic,6,269.25,16,4,5.6,24,0,33.0,1
CLT-3289,2023-08-10,SaaS,Basic,1,329.45,4,4,5.7,8,2,,0
CLT-3290,2023-05-16,SaaS,Enterprise,24,3000.69,7,1,5.8,9,2,54.0,0
CLT-3291,2025-06-18,Education,Pro,24,775.83,8,3,5.5,39,0,85.0,0
CLT-3292,2024-06-23,eCommerce,Pro,12,800.98,13,2,3.8,33,3,-9.0,1
CLT-3293,2023-07-26,eCommerce,Basic,1,354.12,30,5,7.5,3,2,35.0,0
CLT-3294,2024-12-29,Finance,Basic,24,396.37,7,4,3.9,1,1,-13.0,1
CLT-3295,2025-01-17,Finance,Basic,12,358.87,6,2,7.4,9,1,17.0,0
CLT-3296,2025-05-20,Education,Pro,6,739.55,5,4,9.2,4,1,86.0,0
CLT-3297,2023-05-24,Healthcare,Basic,12,414.68,19,4,3.0,66,1,42.0,1
CLT-3298,2024-07-29,Logistics,Basic,12,265.11,14,3,12.2,4,1,55.0,0
CLT-3299,2025-06-01,eCommerce,Pro,1,845.58,7,5,2.9,8,0,43.0,0
CLT-3300,2024-12-27,Finance,Enterprise,12,3462.45,11,5,2.9,1,0,41.0,0
CLT-3301,2023-07-22,SaaS,Pro,12,1136.36,8,3,6.6,32,0,17.0,0
CLT-3302,2025-03-14,Education,Basic,6,408.58,16,2,6.3,4,1,12.0,0
CLT-3303,2024-01-15,Real Estate,Basic,12,385.19,35,5,5.2,7,1,16.0,1
CLT-3304,2024-03-16,Education,Basic,12,357.31,18,6,7.5,10,0,-38.0,1
CLT-3305,2024-05-17,Real Estate,Basic,12,291.22,13,2,5.8,6,3,,0
CLT-3306,2024-11-25,eCommerce,Pro,24,896.52,9,0,11.2,14,0,36.0,0
CLT-3307,2023-04-19,Education,Basic,12,410.51,3,1,4.8,2,0,15.0,0
CLT-3308,2024-04-30,Logistics,Pro,12,1184.74,20,4,2.4,21,2,,0
CLT-3309,2025-01-05,Real Estate,Enterprise,12,2539.24,19,2,3.3,13,1,43.0,0
CLT-3310,2024-05-08,Healthcare,Enterprise,12,2559.9,10,3,6.4,5,1,52.0,0
CLT-3311,2023-09-05,Healthcare,Basic,12,293.58,24,3,6.5,3,2,0.0,0
CLT-3312,2023-02-20,Real Estate,Basic,1,298.7,14,1,5.6,12,0,10.0,0
CLT-3313,2024-05-09,eCommerce,Basic,12,394.92,20,5,2.5,47,0,49.0,1
CLT-3314,2024-09-25,eCommerce,Basic,12,241.89,16,2,8.3,8,1,45.0,0
CLT-3315,2024-05-09,eCommerce,Basic,12,318.49,13,2,10.8,3,2,64.0,0
CLT-3316,2025-05-31,SaaS,Basic,24,409.71,6,2,5.1,1,1,63.0,0
CLT-3317,2024-06-26,Finance,Pro,12,1013.02,13,4,10.4,11,0,90.0,0
CLT-3318,2024-04-02,eCommerce,Basic,6,321.08,21,6,7.6,3,1,23.0,0
CLT-3319,2023-02-19,eCommerce,Enterprise,1,2468.55,10,3,11.7,29,0,69.0,0
CLT-3320,2024-05-17,eCommerce,Basic,1,253.3,18,1,6.4,32,2,7.0,1
CLT-3321,2023-06-01,Finance,Basic,6,280.41,5,7,5.4,1,1,90.0,1
CLT-3322,2024-10-14,Real Estate,Basic,12,256.28,20,2,7.5,8,2,41.0,0
CLT-3323,2023-05-26,Healthcare,Basic,6,262.81,17,6,3.7,16,1,44.0,1
CLT-3324,2025-03-27,Healthcare,Basic,6,269.43,4,5,6.2,4,1,55.0,0
CLT-3325,2023-09-29,SaaS,Enterprise,6,2453.04,12,3,9.0,7,1,-4.0,1
CLT-3326,2024-01-26,Healthcare,Basic,12,241.98,21,3,7.5,10,0,3.0,0
CLT-3327,2023-05-11,eCommerce,Basic,12,411.03,4,4,4.9,41,0,33.0,1
CLT-3328,2023-07-09,Education,Pro,6,786.86,5,4,5.6,7,1,39.0,0
